cik,tier,severity,signal,event_date,as_of_date,source_form,source_accession,noisy
1807707,near_default,3,delisting_by_exchange,2023-09-08,2023-09-08,25-NSE,0001354457-23-000649,0
1808220,early_warning,1,late_annual_report,2022-03-02,2022-03-02,NT 10-K,0001193125-22-061816,0
1808220,stress,2,listing_rule_failure,2022-05-05,2022-05-05,8-K,0001808220-22-000041,0
1808220,stress,2,listing_rule_failure,2022-05-27,2022-05-27,8-K,0001808220-22-000052,0
1808220,early_warning,1,late_quarterly_report,2022-08-16,2022-08-16,NT 10-Q,0001808220-22-000093,0
1808220,stress,2,listing_rule_failure,2022-11-22,2022-11-22,8-K,0001808220-22-000114,0
1808220,early_warning,1,late_quarterly_report,2025-05-16,2025-05-16,NT 10-Q,0001808220-25-000055,0
1808220,stress,2,listing_rule_failure,2026-03-20,2026-03-20,8-K,0001628280-26-020176,0
1808220,early_warning,1,late_quarterly_report,2026-05-18,2026-05-18,NT 10-Q,0001628280-26-035934,0
1808220,default,4,chapter11_petition,2026-06-07,2026-06-08,8-K,0001628280-26-041369,0
1808220,near_default,3,debt_acceleration,2026-06-08,2026-06-08,8-K,0001628280-26-041369,0
1808220,stress,2,listing_rule_failure,2026-06-11,2026-06-11,8-K,0001628280-26-042509,0
1808220,near_default,3,delisting_by_exchange,2026-07-10,2026-07-10,25-NSE,0001354457-26-000659,0
1811109,stress,2,restatement_non_reliance,2021-03-30,2021-03-30,8-K,0001607062-21-000067,0
1811109,early_warning,1,auditor_change,2021-06-17,2021-06-17,8-K,0001607062-21-000159,1
1811109,stress,2,listing_rule_failure,2022-01-18,2022-01-18,8-K,0001607062-22-000024,0
1811109,early_warning,1,late_annual_report,2022-04-01,2022-04-01,NT 10-K,0001607062-22-000231,0
1811109,early_warning,1,late_quarterly_report,2022-05-12,2022-05-12,NT 10-Q,0001607062-22-000327,0
1811109,stress,2,listing_rule_failure,2023-04-14,2023-04-14,8-K,0001607062-23-000199,0
1811109,early_warning,1,late_quarterly_report,2023-05-15,2023-05-15,NT 10-Q,0001607062-23-000276,0
1811109,early_warning,1,late_quarterly_report,2023-08-15,2023-08-15,NT 10-Q,0001607062-23-000407,0
1811109,stress,2,listing_rule_failure,2023-08-28,2023-08-28,8-K,0001607062-23-000420,0
1811109,early_warning,1,late_quarterly_report,2023-11-14,2023-11-14,NT 10-Q,0001607062-23-000489,0
1811109,early_warning,1,late_annual_report,2024-04-01,2024-04-01,NT 10-K,0001213900-24-028801,0
1811109,early_warning,1,auditor_change,2024-04-19,2024-04-19,8-K,0001213900-24-034540,1
1811109,early_warning,1,late_quarterly_report,2024-05-16,2024-05-16,NT 10-Q,0001213900-24-044313,0
1811109,stress,2,listing_rule_failure,2024-05-17,2024-05-17,8-K,0001213900-24-044796,0
1811109,early_warning,1,auditor_change,2024-05-20,2024-05-20,8-K,0001213900-24-045242,1
1811109,stress,2,listing_rule_failure,2024-05-22,2024-05-22,8-K,0001213900-24-045898,0
1811109,stress,2,listing_rule_failure,2024-05-28,2024-05-28,8-K,0001213900-24-047092,0
1811109,default,4,chapter11_petition,2024-05-31,2024-05-31,8-K,0001213900-24-048456,0
1811109,stress,2,listing_rule_failure,2024-05-31,2024-05-31,8-K,0001213900-24-048456,0
1811109,near_default,3,delisting_by_exchange,2024-06-28,2024-06-28,25-NSE,0001354457-24-000446,0
1811856,near_default,3,delisting_by_exchange,2021-03-08,2021-03-08,25-NSE,0001354457-21-000317,0
1811856,stress,2,listing_rule_failure,2021-03-12,2021-03-12,8-K,0001193125-21-079857,0
1811856,early_warning,1,auditor_change,2021-03-12,2021-03-12,8-K,0001193125-21-079857,1
1811856,stress,2,restatement_non_reliance,2021-05-11,2021-05-11,8-K,0001193125-21-156557,0
1811856,early_warning,1,late_quarterly_report,2021-08-16,2021-08-16,NT 10-Q,0001193125-21-247842,0
1811856,stress,2,listing_rule_failure,2021-08-20,2021-08-20,8-K,0001193125-21-252793,0
1811856,stress,2,restatement_non_reliance,2021-11-09,2021-11-09,8-K,0001193125-21-324677,0
1811856,early_warning,1,late_quarterly_report,2021-11-10,2021-11-10,NT 10-Q,0001193125-21-324867,0
1811856,stress,2,listing_rule_failure,2021-11-19,2021-11-19,8-K,0001193125-21-335197,0
1811856,stress,2,listing_rule_failure,2021-12-23,2021-12-23,8-K,0001193125-21-366247,0
1811856,stress,2,listing_rule_failure,2022-02-22,2022-02-22,8-K,0001193125-22-048585,0
1811856,early_warning,1,late_annual_report,2022-03-02,2022-03-02,NT 10-K,0001193125-22-062989,0
1811856,stress,2,listing_rule_failure,2022-03-04,2022-03-04,8-K,0001564590-22-008790,0
1811856,early_warning,1,late_quarterly_report,2022-05-10,2022-05-10,NT 10-Q,0001193125-22-146408,0
1811856,stress,2,listing_rule_failure,2022-05-13,2022-05-13,8-K,0001193125-22-150228,0
1811856,stress,2,listing_rule_failure,2023-02-16,2023-02-16,8-K,0001193125-23-041150,0
1811856,early_warning,1,exit_or_disposal_costs,2023-03-29,2023-03-29,8-K,0001193125-23-083737,1
1811856,stress,2,listing_rule_failure,2023-11-28,2023-11-28,8-K,0001193125-23-284292,0
1811856,stress,2,listing_rule_failure,2024-02-01,2024-02-01,8-K,0001193125-24-021861,0
1811856,stress,2,listing_rule_failure,2024-02-27,2024-02-27,8-K,0001193125-24-047940,0
1811856,default,4,chapter11_petition,2024-04-02,2024-04-03,8-K,0001193125-24-085064,0
1811856,near_default,3,debt_acceleration,2024-04-02,2024-04-02,8-K,0001193125-24-084775,0
1811856,stress,2,listing_rule_failure,2024-04-02,2024-04-02,8-K,0001193125-24-084775,0
1811856,early_warning,1,late_annual_report,2024-04-02,2024-04-02,NT 10-K,0001193125-24-084783,0
1811856,stress,2,listing_rule_failure,2024-04-04,2024-04-04,8-K,0001193125-24-086157,0
1811856,near_default,3,delisting_by_exchange,2024-04-25,2024-04-25,25-NSE,0001354457-24-000302,0
1811856,early_warning,1,auditor_change,2024-04-25,2024-04-25,8-K,0001193125-24-113919,1
1813756,stress,2,restatement_non_reliance,2021-05-12,2021-05-12,8-K,0001193125-21-159275,0
1813756,early_warning,1,late_quarterly_report,2021-05-13,2021-05-13,NT 10-Q,0001193125-21-160462,0
1813756,stress,2,listing_rule_failure,2021-10-08,2021-10-08,8-K,0001193125-21-295570,0
1813756,near_default,3,delisting_filed,2021-10-20,2021-10-20,25,0001193125-21-303017,0
1813756,early_warning,1,auditor_change,2021-10-26,2021-10-26,8-K/A,0001193125-21-308158,1
1813756,stress,2,restatement_non_reliance,2021-12-01,2021-12-01,8-K,0001193125-21-345312,0
1813756,early_warning,1,late_annual_report,2023-03-17,2023-03-17,NT 10-K,0001193125-23-073442,0
1813756,stress,2,listing_rule_failure,2023-04-18,2023-04-18,8-K,0001813756-23-000031,0
1813756,stress,2,listing_rule_failure,2023-06-29,2023-06-29,8-K,0001193125-23-178602,0
1813756,near_default,3,delisting_by_exchange,2023-08-22,2023-08-22,25-NSE,0000876661-23-000676,0
1813756,stress,2,listing_rule_failure,2023-08-22,2023-08-22,8-K,0001140361-23-040884,0
1813756,default,4,chapter11_petition,2023-11-06,2023-11-07,8-K,0001193125-23-271902,0
1813756,near_default,3,debt_acceleration,2023-11-07,2023-11-07,8-K,0001193125-23-271902,0
1813756,stress,2,listing_rule_failure,2023-11-09,2023-11-09,8-K,0001193125-23-274596,0
1813756,early_warning,1,auditor_change,2023-11-13,2023-11-13,8-K,0001193125-23-276141,1
1813756,early_warning,1,late_quarterly_report,2023-11-13,2023-11-13,NT 10-Q,0001193125-23-276150,0
1813756,near_default,3,delisting_by_exchange,2023-11-22,2023-11-22,25-NSE,0000876661-23-000886,0
1813756,early_warning,1,late_annual_report,2024-03-19,2024-03-19,NT 10-K,0001193125-24-070358,0
1813756,early_warning,1,auditor_change,2024-04-09,2024-04-09,8-K,0001813756-24-000014,1
1813914,stress,2,restatement_non_reliance,2021-04-28,2021-04-28,8-K,0001104659-21-055851,0
1813914,early_warning,1,late_quarterly_report,2021-05-17,2021-05-17,NT 10-Q,0001104659-21-068123,0
1813914,near_default,3,delisting_by_exchange,2021-06-08,2021-06-08,25-NSE,0001354457-21-000625,0
1813914,early_warning,1,late_quarterly_report,2021-08-17,2021-08-17,NT 10-Q,0001193125-21-248320,0
1813914,early_warning,1,auditor_change,2022-02-16,2022-02-16,8-K,0000950170-22-001360,1
1813914,stress,2,restatement_non_reliance,2022-03-08,2022-03-08,8-K,0000950170-22-003058,0
1813914,stress,2,restatement_non_reliance,2023-03-17,2023-03-17,8-K,0000950170-23-008561,0
1813914,early_warning,1,late_annual_report,2023-03-17,2023-03-17,NT 10-K,0000950170-23-008562,0
1813914,stress,2,listing_rule_failure,2024-01-11,2024-01-11,8-K,0000950170-24-003948,0
1813914,early_warning,1,late_annual_report,2024-03-18,2024-03-18,NT 10-K,0000950170-24-032508,0
1813914,stress,2,listing_rule_failure,2024-09-26,2024-09-26,8-K,0000950170-24-109655,0
1813914,early_warning,1,late_quarterly_report,2024-11-13,2024-11-13,NT 10-Q,0000950170-24-126449,0
1813914,default,4,chapter11_petition,2024-11-18,2024-11-18,8-K,0000950170-24-127766,0
1813914,near_default,3,debt_acceleration,2024-11-18,2024-11-18,8-K,0000950170-24-127766,0
1813914,early_warning,1,auditor_change,2025-02-03,2025-02-03,8-K,0001193125-25-019379,1
1813914,near_default,3,delisting_by_exchange,2025-02-10,2025-02-10,25-NSE,0001354457-25-000077,0
1820630,stress,2,restatement_non_reliance,2021-05-05,2021-05-05,8-K,0001213900-21-024735,0
1820630,near_default,3,delisting_by_exchange,2021-06-14,2021-06-14,25-NSE,0001354457-21-000657,0
1820630,early_warning,1,auditor_change,2021-06-17,2021-06-17,8-K,0001628280-21-012482,1
1820630,near_default,3,delisting_by_exchange,2021-10-27,2021-10-27,25-NSE,0001354457-21-001229,0
1820630,early_warning,1,late_annual_report,2022-03-02,2022-03-02,NT 10-K,0001628280-22-004589,0
1820630,early_warning,1,exit_or_disposal_costs,2023-01-20,2023-01-20,8-K,0001628280-23-001334,1
1820630,early_warning,1,late_annual_report,2023-03-02,2023-03-02,NT 10-K,0001628280-23-006088,0
1820630,default,4,chapter11_petition,2023-08-07,2023-08-08,8-K,0001628280-23-027865,0
1820630,near_default,3,debt_acceleration,2023-08-08,2023-08-08,8-K,0001628280-23-027865,0
1820630,stress,2,listing_rule_failure,2023-08-08,2023-08-08,8-K,0001628280-23-028243,0
1820630,near_default,3,delisting_by_exchange,2023-09-08,2023-09-08,25-NSE,0001354457-23-000647,0
1821850,stress,2,restatement_non_reliance,2021-05-06,2021-05-06,8-K,0001564590-21-025049,0
1821850,early_warning,1,late_quarterly_report,2021-05-17,2021-05-17,NT 10-Q,0001564590-21-028423,0
1821850,near_default,3,delisting_by_exchange,2021-07-12,2021-07-12,25-NSE,0000876661-21-001028,0
1821850,early_warning,1,material_impairment,2022-09-28,2022-09-28,8-K,0001821850-22-000056,1
1821850,early_warning,1,late_annual_report,2023-03-17,2023-03-17,NT 10-K,0001821850-23-000017,0
1821850,stress,2,listing_rule_failure,2023-04-03,2023-04-03,8-K,0001104659-23-040563,0
1821850,early_warning,1,late_quarterly_report,2023-05-10,2023-05-10,NT 10-Q,0001821850-23-000036,0
1821850,stress,2,listing_rule_failure,2023-09-28,2023-09-28,8-K,0001104659-23-104825,0
1821850,near_default,3,delisting_by_exchange,2023-10-10,2023-10-10,25-NSE,0001143313-23-000094,0
1821850,default,4,chapter11_petition,2023-10-31,2023-10-31,8-K,0001104659-23-112707,0
1821850,near_default,3,debt_acceleration,2023-10-31,2023-10-31,8-K,0001104659-23-112707,0
1823882,stress,2,restatement_non_reliance,2021-05-14,2021-05-14,8-K,0001829126-21-003865,0
1823882,early_warning,1,late_quarterly_report,2021-05-17,2021-05-17,NT 10-Q,0001829126-21-003973,0
1823882,near_default,3,delisting_by_exchange,2021-08-16,2021-08-16,25-NSE,0001143313-21-000033,0
1823882,early_warning,1,late_annual_report,2022-03-16,2022-03-16,NT 10-K,0001829126-22-006198,0
1823882,stress,2,listing_rule_failure,2022-04-06,2022-04-06,8-K,0001829126-22-007857,0
1823882,stress,2,listing_rule_failure,2023-01-10,2023-01-10,8-K,0001829126-23-000694,0
1823882,near_default,3,delisting_by_exchange,2023-01-20,2023-01-20,25-NSE,0001143313-23-000007,0
1823882,near_default,3,delisting_by_exchange,2023-05-12,2023-05-12,25-NSE,0001143313-23-000033,0
1823882,stress,2,listing_rule_failure,2023-05-12,2023-05-12,8-K,0001829126-23-003322,0
1823882,stress,2,listing_rule_failure,2023-06-14,2023-06-14,8-K,0001829126-23-004149,0
1823882,stress,2,listing_rule_failure,2023-07-11,2023-07-11,8-K,0001829126-23-004627,0
1823882,near_default,3,delisting_by_exchange,2023-08-14,2023-08-14,25-NSE,0001143313-23-000055,0
1823882,stress,2,listing_rule_failure,2023-08-25,2023-08-25,8-K,0001829126-23-005668,0
1823882,default,4,chapter11_petition,2024-03-31,2024-04-01,8-K,0001829126-24-002060,0
1823882,near_default,3,debt_acceleration,2024-04-01,2024-04-01,8-K,0001829126-24-002060,0
1823882,early_warning,1,late_annual_report,2024-04-01,2024-04-01,NT 10-K,0001829126-24-002061,0
1823882,stress,2,listing_rule_failure,2024-04-04,2024-04-04,8-K,0001829126-24-002232,0
1823882,near_default,3,delisting_by_exchange,2024-04-10,2024-04-10,25-NSE,0000876661-24-000267,0
1826671,early_warning,1,late_quarterly_report,2021-05-17,2021-05-17,NT 10-Q,0001213900-21-027020,0
1826671,stress,2,restatement_non_reliance,2021-12-02,2021-12-02,8-K,0001213900-21-063091,0
1826671,early_warning,1,late_annual_report,2022-03-31,2022-03-31,NT 10-K,0001213900-22-016752,0
1826671,stress,2,restatement_non_reliance,2022-04-11,2022-04-11,8-K,0001213900-22-019192,0
1826671,early_warning,1,late_quarterly_report,2022-08-16,2022-08-16,NT 10-Q,0001213900-22-048368,0
1826671,near_default,3,delisting_by_exchange,2023-03-23,2023-03-23,25-NSE,0001354457-23-000205,0
1826671,early_warning,1,auditor_change,2023-03-28,2023-03-28,8-K,0001213900-23-023757,1
1826671,near_default,3,debt_acceleration,2023-05-15,2023-05-15,8-K,0001213900-23-039755,0
1826671,early_warning,1,late_quarterly_report,2023-05-15,2023-05-15,NT 10-Q,0001213900-23-040002,0
1826671,stress,2,listing_rule_failure,2023-09-22,2023-09-22,8-K,0001213900-23-078800,0
1826671,stress,2,restatement_non_reliance,2023-10-05,2023-10-05,8-K,0001013762-23-002164,0
1826671,stress,2,listing_rule_failure,2023-11-09,2023-11-09,8-K,0001213900-23-085257,0
1826671,early_warning,1,late_quarterly_report,2023-11-14,2023-11-14,NT 10-Q,0001213900-23-087002,0
1826671,near_default,3,debt_acceleration,2023-11-21,2023-11-21,8-K,0001213900-23-088957,0
1826671,stress,2,listing_rule_failure,2023-11-21,2023-11-21,8-K,0001213900-23-088957,0
1826671,default,4,chapter11_petition,2023-12-11,2023-12-11,8-K,0001213900-23-094534,0
1826671,near_default,3,debt_acceleration,2023-12-11,2023-12-11,8-K,0001213900-23-094534,0
1826671,stress,2,listing_rule_failure,2023-12-11,2023-12-11,8-K,0001213900-23-094534,0
1826671,near_default,3,delisting_by_exchange,2023-12-27,2023-12-27,25-NSE,0001354457-23-001003,0
1826671,early_warning,1,auditor_change,2023-12-27,2023-12-27,8-K,0001213900-23-098711,1
1828672,early_warning,1,late_quarterly_report,2021-05-17,2021-05-17,NT 10-Q,0001104659-21-068171,0
1828672,stress,2,restatement_non_reliance,2021-05-21,2021-05-21,8-K,0001104659-21-070445,0
1828672,stress,2,listing_rule_failure,2021-06-04,2021-06-04,8-K,0001104659-21-077159,0
1828672,stress,2,restatement_non_reliance,2021-11-30,2021-11-30,8-K,0001104659-21-145041,0
1828672,near_default,3,delisting_filed,2021-12-08,2021-12-08,25,0001104659-21-147575,0
1828672,early_warning,1,auditor_change,2021-12-14,2021-12-14,8-K,0001104659-21-149546,1
1828672,near_default,3,debt_acceleration,2022-08-17,2022-08-17,8-K,0001828672-22-000095,0
1828672,stress,2,listing_rule_failure,2022-10-14,2022-10-14,8-K,0001140361-22-037235,0
1828672,stress,2,listing_rule_failure,2022-11-25,2022-11-25,8-K,0001140361-22-043130,0
1828672,stress,2,listing_rule_failure,2023-03-17,2023-03-17,8-K,0001140361-23-012345,0
1828672,early_warning,1,late_annual_report,2023-03-17,2023-03-17,NT 10-K,0001140361-23-012343,0
1828672,default,4,chapter11_petition,2023-04-02,2023-04-03,8-K,0001140361-23-015648,0
1828672,near_default,3,debt_acceleration,2023-04-03,2023-04-03,8-K,0001140361-23-015648,0
1828672,stress,2,listing_rule_failure,2023-04-04,2023-04-04,8-K,0001140361-23-016266,0
1828672,near_default,3,delisting_by_exchange,2023-04-18,2023-04-18,25-NSE,0000876661-23-000355,0
1828672,near_default,3,delisting_by_exchange,2023-04-18,2023-04-18,25-NSE,0000876661-23-000354,0
1830180,stress,2,restatement_non_reliance,2021-05-13,2021-05-13,8-K,0001193125-21-160658,0
1830180,early_warning,1,late_quarterly_report,2021-05-18,2021-05-18,NT 10-Q,0001193125-21-165396,0
1830180,near_default,3,delisting_by_exchange,2021-10-15,2021-10-15,25-NSE,0001354457-21-001166,0
1830180,early_warning,1,auditor_change,2021-10-22,2021-10-22,8-K,0001193125-21-304222,1
1830180,stress,2,restatement_non_reliance,2021-12-14,2021-12-14,8-K,0001193125-21-356225,0
1830180,stress,2,listing_rule_failure,2022-06-24,2022-06-24,8-K,0001193125-22-181673,0
1830180,default,4,chapter11_petition,2022-06-30,2022-06-30,8-K,0001193125-22-185628,0
1830180,early_warning,1,exit_or_disposal_costs,2022-06-30,2022-06-30,8-K,0001193125-22-186216,1
1830180,early_warning,1,exit_or_disposal_costs,2022-06-30,2022-06-30,8-K,0001193125-22-185628,1
1830180,stress,2,listing_rule_failure,2022-07-07,2022-07-07,8-K,0001193125-22-189554,0
1830180,near_default,3,delisting_by_exchange,2022-07-19,2022-07-19,25-NSE,0001354457-22-000414,0
1830180,early_warning,1,late_quarterly_report,2022-08-15,2022-08-15,NT 10-Q,0001193125-22-221199,0
1830180,early_warning,1,late_quarterly_report,2022-11-14,2022-11-14,NT 10-Q,0001193125-22-284851,0
1830210,early_warning,1,late_quarterly_report,2021-05-18,2021-05-18,NT 10-Q,0001104659-21-068815,0
1830210,near_default,3,delisting_by_exchange,2021-09-30,2021-09-30,25-NSE,0000876661-21-001422,0
1830210,early_warning,1,auditor_change,2021-10-05,2021-10-05,8-K,0001104659-21-122720,1
1830210,early_warning,1,exit_or_disposal_costs,2023-03-28,2023-03-28,8-K,0001830210-23-000062,1
1830210,early_warning,1,exit_or_disposal_costs,2023-05-24,2023-05-24,8-K/A,0001830210-23-000090,1
1830210,early_warning,1,exit_or_disposal_costs,2023-06-16,2023-06-16,8-K,0001830210-23-000095,1
1830210,stress,2,listing_rule_failure,2023-09-15,2023-09-15,8-K,0001830210-23-000167,0
1830210,stress,2,listing_rule_failure,2023-12-20,2023-12-20,8-K,0001830210-23-000192,0
1830210,near_default,3,delisting_by_exchange,2024-01-05,2024-01-05,25-NSE,0000876661-24-000016,0
1830210,stress,2,listing_rule_failure,2024-08-13,2024-08-13,8-K,0001830210-24-000128,0
1830210,near_default,3,delisting_filed,2024-08-23,2024-08-23,25,0001830210-24-000132,0
1830210,early_warning,1,late_annual_report,2025-03-18,2025-03-18,NT 10-K,0001830210-25-000012,0
1830210,default,4,chapter11_petition,2025-03-25,2025-03-25,8-K,0001830210-25-000016,0
1830210,stress,2,listing_rule_failure,2025-03-25,2025-03-25,8-K,0001830210-25-000016,0
1830210,early_warning,1,exit_or_disposal_costs,2025-03-25,2025-03-25,8-K,0001830210-25-000016,1
1830210,early_warning,1,material_impairment,2025-03-25,2025-03-25,8-K,0001830210-25-000016,1
1832351,early_warning,1,late_quarterly_report,2021-05-17,2021-05-17,NT 10-Q,0001564590-21-028474,0
1832351,stress,2,restatement_non_reliance,2021-05-20,2021-05-20,8-K,0001564590-21-029108,0
1832351,early_warning,1,late_quarterly_report,2021-08-17,2021-08-17,NT 10-Q,0001564590-21-044738,0
1832351,stress,2,restatement_non_reliance,2021-11-16,2021-11-16,8-K,0001564590-21-057316,0
1832351,early_warning,1,late_quarterly_report,2021-11-16,2021-11-16,NT 10-Q,0001564590-21-057311,0
1832351,near_default,3,delisting_by_exchange,2022-02-04,2022-02-04,25-NSE,0001354457-22-000102,0
1832351,early_warning,1,auditor_change,2022-03-30,2022-03-30,8-K,0001193125-22-088825,1
1832351,early_warning,1,late_annual_report,2022-03-30,2022-03-30,NT 10-K,0001193125-22-088831,0
1832351,stress,2,listing_rule_failure,2022-06-10,2022-06-10,8-K,0000950170-22-011495,0
1832351,default,4,chapter11_petition,2022-11-08,2022-11-08,8-K,0000950170-22-022842,0
